stationName,stationLngGcj02,stationLatGcj02,fastCnt,slowCnt,freeCnt,fastFreeCnt,electricityFeeBigDecimal
北京朝阳区霄云中心充电站,116.464613,39.960465,10,0,4,4,1.22
特来电北京市朝阳区凤凰汇购物中心充电站,116.457001,39.963748,4,0,4,4,1.70
特瓦特二十一世纪超级充电站,116.474017,39.951041,16,0,16,16,1.11
北京朝阳区898创新空间超充站,116.50311,39.956329,24,0,5,5,0.99
特瓦特久隆百货超级充电站,116.495526,39.96187,20,0,20,20,1.26
上东十号,116.507963,39.950326,0,6,3,0,1.76
（公共站）朝阳区驼房营西里充电站,116.501607,39.965421,0,1,0,0,1.06
北京朝阳世欣东方充电站,116.527746,39.956439,4,0,2,2,1.39
北京世欣交流充电站,116.527767,39.956445,0,10,8,0,1.42
特来电北京市汇景苑二区充电站,116.535219,39.956163,1,12,9,1,1.74
北京朝阳汇景苑一区社区充电站,116.536703,39.957305,2,0,2,2,1.37
特来电北京市汇景苑四区充电站,116.539929,39.954722,1,12,12,1,1.74
北京市朝阳区东坝金隅悦和园公共充电站,116.537608,39.958429,4,0,2,2,1.45
金驹家园D区,116.564208,39.962583,0,12,7,0,1.61
北京市朝阳区蓝调庄园公共充电站,116.614314,39.963922,16,0,10,10,1.45
北京通州东六元充电站,116.680823,39.973097,4,0,3,3,1.04
京平高速北务服务区公共充电站(北京方向),116.836063,40.0545,4,0,3,3,1.45
北京市平谷区南张岱村充电站,117.035282,40.081403,8,0,8,8,1.45
北京市平谷区夏各庄东桥公共充电站,117.202186,40.134413,8,0,4,4,1.45
北京市平谷区新城滨河森林公园南侧公共充电站,117.107632,40.121747,8,0,4,4,1.45
北京市门头沟区龙泉雾社区居委会公共充电站,116.084032,39.989213,4,0,4,4,1.45
北京市门头沟区龙泉雾居委会公共充电站,116.084013,39.989288,3,0,3,3,1.45
北京市海淀区北坞嘉园充电站,116.251962,39.97527,9,0,8,8,1.45
北京市海淀区玉泉商业中心停车场充电站,116.253102,39.975514,8,0,8,8,1.45
北京市海淀区玉泉慧谷二期南侧公共充电站,116.255869,39.973768,24,0,19,19,1.45
北京市海淀区玉泉慧谷二期北侧公共充电站,116.255993,39.974943,16,0,5,5,1.45
常青园北里一期,116.272778,39.962349,0,3,2,0,1.76
常青园北里二期,116.272893,39.962613,0,16,15,0,1.76
依斯特大厦充电站,116.274487,39.956573,10,0,7,7,1.22
空军指挥学院外部充电站,116.279509,39.97142,6,0,3,3,1.28
蜂鸟社区商业楼,116.297497,39.964845,0,2,2,0,2.26
万泉商务花园,116.301353,39.969235,0,5,4,0,2.06
星星充电-海淀民族语文翻译中心【内部专用】,116.302654,39.968096,0,23,11,0,1.44
海淀区苏州街（40024）充电扬招站,116.307127,39.97101,2,0,0,0,0.96
中国人民大学明德楼地库充电站（不对外开放）,116.30801,39.971732,1,5,1,1,1.10
盈智大厦地下车库B1,116.30581,39.97299,0,6,6,0,1.98
中国人民大学国交楼充电站（不对外开放）,116.314415,39.968028,4,4,4,2,1.10
中国人民大学宜园充电站（不对外开放）,116.309681,39.971346,4,6,4,0,1.10
中国人民大学立德楼地库充电站（不对外开放）,116.31957,39.969048,2,6,2,1,1.10
中国人民大学图书馆地库充电站（不对外开放）,116.31574,39.971976,2,7,1,1,1.10
数码大厦,116.323094,39.966193,0,9,2,0,1.97
北京中电信息大厦充电站,116.323457,39.964652,0,5,4,0,1.91
北京市海淀区双安商场充电站,116.325377,39.966848,6,0,5,5,1.90
北京市海淀区中国农业科学院公共充电站,116.325665,39.958486,8,0,2,2,1.45
特来电人大文化科技园充电站,116.318816,39.971155,4,11,13,4,1.30
北京金五星科技园充电站,116.336096,39.968473,24,0,3,3,1.45
特来电北京太阳园充电站,116.339264,39.968735,11,8,8,5,1.90
（扬招站）海淀区大钟寺家居广场优易充小站,116.343417,39.967894,2,0,1,1,0.96
北京市海淀区京仪大厦地面公共充电站,116.338279,39.971294,2,0,1,1,1.45
蓝景丽家大钟寺充电站,116.342062,39.970123,24,0,4,4,1.07
特来电北京京仪大厦充电站,116.338179,39.972546,6,6,5,1,2.03
北京市海淀区中航工业勘察设计研究院公共充电站,116.335622,39.974103,2,0,2,2,1.45
【内部专用】星星充电-海淀-保利海德公园充电站,116.352271,39.973378,0,15,8,0,1.55
（公共站）北京市西城区有研大厦充电站,116.373088,39.967517,0,1,0,0,1.28
卡丘充电-泰富酒店,116.35245,39.974655,4,0,2,2,1.31
特瓦特学院国际超级充电站,116.353166,39.977304,24,0,24,24,1.37
燕莎盛世大厦充电站,116.386914,39.969493,4,0,2,2,1.27
华展国际公寓,116.384698,39.972722,0,3,2,0,1.96
北京朝阳安贞西里福建大厦超级充电站,116.398358,39.969435,4,0,1,1,1.13
北京市东城区环球贸易中心C座B2停车场公共充电站,116.409856,39.967265,4,0,0,0,1.24
北京市东城区环球贸易中心C座B3停车场公共充电站,116.409856,39.967265,4,0,0,0,1.24
极狐-环球贸易中心快充站,116.409967,39.968147,10,0,5,5,1.07
【不对外】北京化工大学东校区充电站,116.422632,39.972338,2,8,8,2,1.71
光熙三期,116.432755,39.968391,0,6,6,0,1.91
北京朝阳区凯德MALL充电站,116.448543,39.971055,6,0,1,1,1.27
北京朝阳顺峰超级充电站,116.461813,39.973387,10,0,0,0,1.20
北京朝阳顺峰充电站,116.461972,39.973991,12,0,1,1,1.19
首汽腾瑞充电站,116.468203,39.973893,4,0,4,4,1.18
特来电上东双子座充电站,116.477089,39.967826,12,0,9,9,1.57
特来电北京酒仙桥语言文化中心充电站,116.475546,39.974398,5,5,6,3,1.64
北京市朝阳区人济大厦公共充电站,116.475209,39.978063,0,5,1,0,1.45
北京市朝阳区兆维工业园公共充电站,116.494206,39.973752,16,0,6,6,1.45
京西速电充电站·毕淘买生活广场,116.491684,39.976011,10,0,2,2,1.17
九龙出租车公司东侧充电站,116.501897,39.973818,12,0,0,0,1.18
星星充电-朝阳-高家园业管理有限公司充电站,116.479701,39.979296,2,3,4,2,1.68
北京市朝阳区电子城IT产业园公共充电站,116.506614,39.982727,16,0,8,8,1.45
将台党群服务中心东侧充电站,116.530755,39.974946,12,0,1,1,1.20
能加超充通州汇天云端产业园南门站,116.657738,39.986575,16,0,3,3,0.94
云和桥草寺村悦邻商厦充电站,116.677851,39.98702,12,0,11,11,0.99
云和桥通州徐辛庄充电站,116.68869,39.983023,20,0,14,14,1.53
北京市通州区宋庄镇烛光小区公共充电站,116.693173,39.990397,8,0,5,5,1.45
特来电北京联东U谷北务产业园充电站,116.814862,40.059357,4,2,6,4,2.00
星星充电-顺义-北京空港宝湾国际物流园充电站,116.918322,40.077004,18,0,8,8,1.24
北京市门头沟区妙峰山景区公共充电站,116.039924,40.06421,8,0,8,8,1.45
北京市门头沟区军庄桥公共充电站,116.094547,39.993872,8,0,7,7,1.45
北京市门头沟区山美庭小区充电站,116.091096,40.002642,0,20,20,0,1.45
北京首农香山会议中心充电站,116.200448,39.995512,0,6,5,0,1.63
北京市海淀区香山公园3号停车场充电站,116.220716,39.991978,9,0,4,4,1.45
北京市海淀区香山公园2号停车场充电站,116.220966,39.993783,25,0,20,20,1.45
海淀区北坞创新园超级充电站,116.254078,39.97907,10,0,1,1,1.11
北京市海淀区颐和园西门公共充电站,116.262875,39.984302,96,0,94,94,1.45
北京美华海润大厦充电站,116.302412,39.97409,0,15,11,0,1.73
星星充电-海淀-艾瑟顿国际公寓充电站,116.303486,39.97452,6,6,3,2,1.64
立方庭,116.30853,39.980341,0,2,1,0,2.10
昊铂北京中关村SOHO超充站,116.309655,39.983576,4,0,1,1,1.40
派捷充-黄庄小区充电站,116.318223,39.981678,0,5,5,0,1.18
科育社区47号楼,116.32336,39.977864,0,4,4,0,1.27
科春社区80号楼,116.320823,39.98115,0,3,3,0,1.27
科育社区90号楼,116.32078,39.981449,0,6,5,0,1.27
科育社区95号楼,116.321413,39.982086,0,6,6,0,1.27
怡升园商务公寓,116.333882,39.979721,0,6,6,0,1.96
北京市海淀区中航工业勘察设计研究院公共充电站（SDK）,116.335622,39.974103,0,4,1,0,1.45
特来电中科院软件园充电站,116.337651,39.98038,2,7,2,1,1.50
北京市海淀区塔院小区公共充电站,116.360193,39.979744,5,0,0,0,1.45
北京市海淀区翠微商场公共充电站（SDK）,116.366816,39.978066,0,3,0,0,1.45
北京市海淀区牡丹电子集团公共充电站,116.368136,39.978219,2,9,6,2,1.45
国恒基业大厦,116.386011,39.977238,0,1,1,0,2.02
北京唐人街购物广场充电站,116.39062,39.98117,20,0,8,8,0.99
特来电北京华润华亭嘉园停车场公共充电站,116.386529,39.987049,15,0,8,8,1.48
昊铂北京奥林匹克体育中心超充站,116.402626,39.981083,14,0,4,4,1.14
广汽能源北京奥林匹克体育中心目的地站,116.402626,39.981083,0,14,12,0,1.35
北京西藏大厦充电站,116.41468,39.98761,0,14,0,0,1.85
特来电北京千鹤家园三角地充电站,116.42118,39.986261,3,0,1,1,1.66
北京朝阳国药集团南区充电站,116.425138,39.986612,4,0,3,3,1.28
千鹤家园,116.41931,39.98755,0,5,5,0,1.76
特来电华堂亚运村充电站,116.420856,39.987801,9,0,9,9,1.49
北京朝阳国药集团北区充电站,116.425075,39.987535,4,0,4,4,1.28
北桃园(高原街),116.42881,39.988161,0,1,1,0,1.96
卷石天地大厦极速充电站,116.45756,39.983685,26,0,11,11,1.04
望京金隅国际地面充电站 B座南侧,116.45793,39.98568,8,0,5,5,0.99
望京花家地西里一区116号楼充电站,116.45774,39.987343,2,0,0,0,1.18
北京市朝阳区佳境天城公共充电站,116.477164,39.980546,14,0,9,9,1.45
将台路桥下停车场（可充大巴车）充电站,116.47858,39.979741,20,0,1,1,1.00
星星充电-朝阳-利景名门充电站,116.476734,39.982575,3,1,4,3,1.80
狮子座卫星超能舱（北京中国社会科学院望京校区）,116.478447,39.981848,0,8,8,0,0.74
北京市朝阳区京物大厦公共充电站,116.50309,39.988485,16,0,12,12,1.45
北京市朝阳区恒通国际创新园充电站,116.495521,39.99215,17,0,12,12,1.45
北京朝阳区898创新空间超充站,116.50311,39.956329,24,0,4,4,0.99
将台党群服务中心东侧充电站,116.530755,39.974946,12,0,0,0,1.20
特来电北京郁金香温泉花园度假村充电站,116.564588,40.005742,2,4,5,1,2.06
优智宋庄充电站,116.652008,40.009195,12,0,9,9,0.96
莱茵湾别墅区-北区停车场,116.633542,40.019713,0,14,13,0,1.96
北京市顺义区北务供电所公共充电站,116.825942,40.071282,10,0,7,7,1.45
北京市平谷区黑水湾桃花大舞台公共充电站,117.300418,40.21713,8,0,8,8,1.45
北京市海淀区中国林业科学院公共充电站,116.24699,40.004171,8,0,3,3,1.45
【内部专用】星星充电-海淀-北京香山颐和宾馆充电站,116.265502,40.005853,4,2,6,4,1.73
中化新能源化工大厦充电站,116.3088,39.98435,4,0,2,2,1.64
特来电鼎好DH3大厦A座地下停车场充电站,116.313882,39.984645,5,0,1,1,1.34
北京北大博雅国际酒店充电站,116.314025,39.997818,0,10,6,0,1.77
 北京北大博雅国际酒店充电站,116.314025,39.997818,0,10,7,0,1.80
科育社区46号楼,116.318704,39.984511,0,4,2,0,1.27
科春社区32号楼,116.319643,39.985106,0,4,4,0,1.27
北京文津地下充电站,116.327034,39.993437,0,21,14,0,1.80
北京市海淀区清华科技园公共充电站,116.329763,39.993679,3,0,2,2,1.45
北京市海淀区清华科技园公共充电站（SDK）,116.329763,39.993679,0,22,16,0,1.45
北京清华科技园充电站,116.330702,39.994511,7,6,7,3,1.61
吉事充五道口嘉园充电站,116.34,39.9899,6,0,2,2,1.24
昊铂北京世纪科贸大厦超充站,116.333882,39.984611,10,0,6,6,1.42
壳牌充电北京语言大学充电站,116.343534,39.994196,2,6,4,1,1.07
星星充电-同方大厦超充站,116.334256,39.996843,12,0,3,3,1.33
特来电北京西郊宾馆充电站,116.343028,39.997792,8,0,7,7,1.90
信诺充电站,116.351684,40.000189,8,0,0,0,1.42
北京市海淀区石油大院生活区公共充电站,116.359578,39.996941,4,0,0,0,1.45
【内部专用】星星充电-海淀区-桔子酒店充电站,116.364101,39.998866,0,10,0,0,1.64
极狐-南沙滩快充站,116.378143,39.996886,3,0,2,2,1.12
盘古大观,116.386638,39.991166,2,0,0,0,1.03
中和家园,116.375533,40.000801,0,3,3,0,1.26
昊铂北京奥林匹克水立方超充站,116.387815,39.993618,10,0,2,2,1.23
特来电北京市科学院南里五区充电站,116.382582,39.999033,4,0,4,4,1.94
北京市朝阳区国家体育场南侧公共充电站,116.400338,39.989129,50,0,49,49,1.45
特来电北京市科学院南里三区充电站,116.386197,40.000762,4,0,4,4,1.94
亚奥观典,116.411978,39.995554,0,4,2,0,2.06
北京房地首华大厦充电站,116.417817,39.989205,8,0,4,4,1.18
北京朝阳海尔智家充电站,116.419821,39.989256,16,0,3,3,1.15
三空间,116.420808,39.989535,0,5,3,0,1.96
北京朝阳金盟大厦充电站,116.423931,39.991917,8,0,3,3,1.23
北京朝阳区姜庄湖智慧绿色超充港,116.433387,39.997077,55,0,28,28,0.95
姜庄湖园林别墅,116.441301,39.996912,0,5,5,0,1.76
特来电北京梦秀商城充电站,116.456781,39.994467,4,0,3,3,1.66
北京市朝阳区6-1号鼎成时代大厦地下充电站,116.43456,39.999781,30,0,23,23,1.09
北京市朝阳区6-1号鼎成时代大厦充电站,116.434364,39.999939,24,0,10,10,1.09
北京望京桔子酒店充电站,116.460901,39.995485,0,7,0,0,1.80
特来电北京福码大厦充电站,116.467709,39.995041,9,5,6,4,1.68
星星充电-朝阳-北京颐辉物业管理有限责任公司充电站,116.474975,39.986227,2,0,1,1,1.80
星星充电-朝阳-望京长安花园直流(快充)充电站,116.475081,39.986168,3,0,3,3,1.81
卷石天地大厦极速充电站,116.45756,39.983685,26,0,10,10,1.04
北京望京文化产业园充电站,116.479634,39.994138,4,0,4,4,1.29
望京SOHO中心T3,116.480649,39.996117,0,2,0,0,2.01
卡丘充电-保利国际广场,116.49179,39.99702,4,6,3,3,1.13
星星充电-朝阳-中航产融大厦B2层内部专用桩群充电站,116.490981,40.000267,10,10,8,5,1.34
星星充电-朝阳-中航产融大厦内部专用桩群,116.491129,40.000782,0,24,7,0,1.34
塑三文化创意园区快充站,116.520666,40.002291,6,0,4,4,1.03
（公共站）朝阳区京旺家园二区优易充小站,116.528663,40.008054,2,0,2,2,1.61
（公共站）朝阳区京旺家园六区优易充小站,116.526233,40.012513,2,0,2,2,1.61
（公共站）朝阳区京旺家园五区优易充小站,116.52973,40.013088,2,0,2,2,1.61
（公共站）朝阳区京旺家园七区优易充小站,116.528557,40.015052,2,0,0,0,1.61
北京市朝阳区金盏嘉园公共充电站,116.556897,40.010265,16,0,6,6,1.45
特来电北京金盏嘉园A区充电站,116.560162,40.01068,4,0,4,4,2.00
恒大空港中心,116.622874,40.033637,0,12,12,0,1.76
北京市平谷区胜利街村民委员会公共充电站,117.132231,40.137914,8,0,7,7,1.45
星星充电-海淀区-白家疃尚品园充电站,116.185564,40.043069,30,20,32,16,1.44
派捷充-温泉人家充电站,116.190183,40.042659,0,5,4,0,1.48
温泉体育中心充电站,116.188332,40.044314,2,0,1,1,1.57
卡丘充电-燕飞培训中心,116.21242,40.033302,1,6,5,1,1.41
特来电农大家属院充电站,116.279627,40.021538,5,10,9,5,1.39
农大家属院充电站北区,116.278778,40.022871,0,9,6,0,1.39
【不对外】北京中国农业大学西校区充电站,116.28312171,40.0256427,2,12,3,0,1.31
北京学研大厦充电站,116.336061,39.998623,0,4,4,0,1.80
北京学研大厦直流站,116.336073,39.998577,4,0,4,4,1.05
（停车场改造断电）北京格林豪泰学清路店充电站,116.343106,40.013502,1,4,0,0,1.69
特瓦特北沙滩超级充电站,116.370282,40.002706,38,0,38,38,1.20
（公共站）北京市朝阳区奥林佳苑西区充电站,116.371835,40.007958,0,9,9,0,1.27
学清嘉创大厦,116.35268,40.014896,0,1,0,0,1.64
特来电北京中科院遥感所充电站,116.385921,40.006007,2,9,4,1,1.65
大屯1号绿隔产业项目,116.400325,40.008515,0,6,0,0,1.76
【内部专用】星星充电-朝阳-安慧北里北区充电站,116.415697,40.002317,0,30,19,0,1.02
金泉港交流充电站,116.415429,40.005174,0,10,8,0,1.30
凯旋城,116.4208,39.996758,0,1,1,0,1.96
嘉铭园E区215号楼,116.427048,40.000756,0,6,6,0,1.36
嘉铭园E区216号楼,116.428904,40.001106,0,6,6,0,1.36
派捷充-南湖佳苑充电站,116.46047,40.003825,0,5,5,0,1.53
北京旺角购物广场充电站,116.463845,40.001572,4,12,10,2,1.80
北京星源公寓充电站,116.46812,40.002923,0,12,9,0,1.80
朝阳望京博泰大厦充电站,116.47252,40.002376,24,0,2,2,0.99
星星充电-朝阳-望京宝星园充电站,116.481848,40.001481,7,29,21,4,1.85
北京市朝阳区恒通国际创新园充电站,116.495521,39.99215,17,0,11,11,1.45
东辛店2号停车场,116.503976,40.010888,10,0,0,0,1.16
中科美团内部-慢,116.485109,40.011351,11,0,6,6,1.09
北京市朝阳区昆泰酒店公共充电站,116.490161,40.006166,4,0,0,0,1.45
北京朝阳锐创国际充电站,116.488079,40.009446,8,0,4,4,1.25
爱立信大厦B2停车场,116.484773,40.009857,0,6,1,0,1.93
北皋充电站,116.51162,40.012299,4,0,0,0,1.15
北京市顺义区蓝海苑社区充电站,116.596091,40.040225,6,0,2,2,1.51
丰荣大厦西侧充电站,116.6193,40.035085,48,0,7,7,0.95
超级饭电T3希尔顿站,116.618652,40.048889,8,0,3,3,1.92
北京市顺义区李桥供电所公共充电站,116.704947,40.041793,5,0,2,2,1.45
北京顺义易行佳盛停车场充电站,116.667807,40.049136,22,0,10,10,1.09
京平高速北务服务区公共充电站(平谷方向),116.834784,40.052605,4,0,2,2,1.45
北京市平谷区张岱辛撞村充电站,117.043173,40.092107,4,0,3,3,1.45
北京市平谷区大东沟村充电站,117.279019,40.220578,8,0,6,6,1.45
北京市海淀区汇通诺尔狂飙运动乐园充电站,116.13728,40.05184,5,0,4,4,1.45
特来电北京温泉村委会充电站,116.155695,40.054138,2,3,5,2,2.00
派捷充-温泉水岸家园北区西侧充电站,116.201507,40.047251,0,5,4,0,1.28
派捷充-温泉水岸家园南区充电站,116.20419,40.046573,0,5,5,0,1.28
派捷充-温泉水岸家园北区东侧充电站,116.203734,40.047928,0,5,0,0,1.28
北京市海淀区百望山森林公园北门公共充电站,116.25659,40.037929,8,0,7,7,1.45
特来电北京海淀区颐和山庄充电站,116.237211,40.050439,3,0,0,0,1.45
北京市海淀区金望泽公共充电站,116.266845,40.037995,20,0,14,14,1.45
百草园社区,116.279526,40.034808,0,8,6,0,1.48
北京海淀农大充电站,116.290676,40.031231,4,0,1,1,1.18
